date,spy_close,sma200,signal_pct_from_sma,spy_ret,smh_ret,vgt_ret,tqqq_ret
2010-05-06,112.94000244140625,,,-0.03321346741614373,-0.034203145268941526,-0.035669698785188664,-0.09796634166245588
2010-05-07,111.26000213623047,,,-0.014875157330082156,-0.014238751308473185,-0.020713869765232817,-0.07277254644071529
2010-05-10,116.16000366210938,,,0.04404099794892313,0.05148145887586808,0.04853634858912037,0.14915211662132677
2010-05-11,115.83000183105469,,,-0.0028409247645567737,-0.006340271540879794,-0.0034221654384445355,-0.0006602030121559688
2010-05-12,117.44999694824219,,,0.01398597160993198,0.029422256575383443,0.024579735236715194,0.05388119831961613
2010-05-13,115.98999786376953,,,-0.012430814154180458,-0.030303066128510636,-0.012877042863296051,-0.04520578598585945
2010-05-14,113.88999938964844,,,-0.018104996230688286,-0.025213035806813222,-0.022158646963123307,-0.06153363697486003
2010-05-17,113.94999694824219,,,0.0005268026948397342,0.016757707529600818,0.0021929628875696494,0.013514923785599153
2010-05-18,112.4000015258789,,,-0.01360241741004442,-0.027230391724717418,-0.015499607435376372,-0.03822166692813811
2010-05-19,111.76000213623047,,,-0.005693944670464135,0.008103175830358689,-0.006482724169981857,-0.026392601046184905
2010-05-20,107.54000091552734,,,-0.03775949481066698,-0.025210102773125964,-0.03635348219850587,-0.1011498652382854
2010-05-21,109.11000061035156,,,0.01459921593321778,0.009745135903592717,0.01064041529058235,0.0077457809967711455
2010-05-24,107.70999908447266,,,-0.012831101805952039,-0.01484779549371551,-0.006508425376411053,0.008267510643377163
2010-05-25,107.81999969482422,,,0.0010212664681696904,0.011303663402853603,-0.0019268263175000744,-0.007046720571519449
2010-05-26,107.16999816894531,,,-0.006028580297891661,-0.007079006444763336,-0.006949818835016441,-0.03093708357810221
2010-05-27,110.76000213623047,,,0.03349821805190101,0.04577865809254389,0.036936267041274284,0.10825931134588096
2010-05-28,109.37000274658203,,,-0.012549651163231257,-0.016146420860740474,-0.009561273342224785,-0.013972646863681937
2010-06-01,107.52999877929688,,,-0.016823662074404222,-0.016776111981815167,-0.015332223078116214,-0.02767507476692599
2010-06-02,110.33000183105469,,,0.02603927353802682,0.02967363396054168,0.02499037342600663,0.07037175569119625
2010-06-03,110.70999908447266,,,0.0034441878646920276,0.012608082802016085,0.012565678684870907,0.025959267827383004
2010-06-04,106.81999969482422,,,-0.03513683878436613,-0.04019925448522077,-0.03500654094440425,-0.09874511636557537
2010-06-07,105.48999786376953,,,-0.012450869077461069,-0.031875415774437976,-0.020537422767021862,-0.057976911842908985
2010-06-08,106.62000274658203,,,0.010711962325298252,0.0026799269745456655,0.0005879403235713454,-0.005573412004617584
2010-06-09,106.05000305175781,,,-0.0053460859139069505,-0.009545627907677878,-0.007442245552190863,-0.022053857500982987
2010-06-10,109.1500015258789,,,0.02923147934854975,0.03353889413928535,0.026440413269907648,0.08297141864853619
2010-06-11,109.68000030517578,,,0.004855691909186222,0.010070886353678032,0.011918472249691003,0.02611534082999034
2010-06-14,109.51000213623047,,,-0.0015499468314397191,0.004431345626716432,-0.002469625182799695,0.0005596306899315895
2010-06-15,112.0,,,0.022737629579003826,0.04595588106391335,0.030279950550595736,0.07305250508155892
2010-06-16,111.95999908447266,,,-0.0003571510314941406,0.0028119480337682745,0.0018484711948041355,0.020152215884573943
2010-06-17,112.13999938964844,,,0.0016077197807047305,0.0007009656478698112,0.0031364975378662674,0.010030393036179586
2010-06-18,112.2610033569336,,,0.0010790437662187014,-0.0031523697020300334,0.0012874691226665291,0.0027356593879657165
2010-06-21,111.41000366210938,,,-0.007580545954310347,-0.009135570270452087,-0.007898609772646448,-0.02627656706459458
2010-06-22,109.56999969482422,,,-0.01651560817523734,-0.01382983285268602,-0.010923906145589801,-0.023661757397636096
2010-06-23,109.2300033569336,,,-0.00310300573914013,0.0021575467257557435,-0.004118259332583585,-0.013393246819161653
2010-06-24,107.41999816894531,,,-0.016570586215892358,-0.02296380616164606,-0.01860905383964695,-0.04848714310701474
2010-06-25,107.87000274658203,,,0.004189206714833249,-0.0022034324991199172,0.0009576563481574762,-0.0006783386618566256
2010-06-28,107.52999877929688,,,-0.003151978850727599,0.0073610880521841615,0.00038271064688166767,-0.008954909363232733
2010-06-29,104.20999908447266,,,-0.030875102134414134,-0.036901724439630135,-0.040168296158275774,-0.1115911549544758
2010-06-30,103.22000122070312,,,-0.009500027564217084,-0.01669197738503958,-0.014348370193789317,-0.049420814788870726
2010-07-01,102.76000213623047,,,-0.004456491755789549,-0.0038580393971983096,-0.004447986455279218,-0.009748150505574538
2010-07-02,102.19999694824219,,,-0.005449641653820447,-0.005422129794854347,-0.002233968452516666,-0.005470672479561012
2010-07-06,102.87000274658203,,,0.006555829925114054,0.0038940958053481634,0.004681447938856165,0.005226305280324084
2010-07-07,106.11000061035156,,,0.0314960413848846,0.048099291624941864,0.037682345772935166,0.09449779159316196
2010-07-08,107.16000366210938,,,0.009895420278184242,-0.002590662236798935,0.005271387179400122,0.016870527965909377
2010-07-09,107.95999908447266,,,0.007465429218216357,0.012986956000476058,0.006797406539364337,0.028019122244269168
2010-07-12,108.02999877929688,,,0.000648385470709778,0.010622744455379252,0.0063657024572933985,0.011355633218799177
2010-07-13,109.66000366210938,,,0.01508844673915588,0.021747023492257878,0.016867952827321897,0.03415643787998679
2010-07-14,109.6500015258789,,,-9.12104313007811e-05,-0.003192626849338187,0.0077285551990298185,0.01599632638778492
2010-07-15,109.68000030517578,,,0.00027358667468679876,0.0007117600531016954,-0.0007482401087238744,0.0034901324781531073
2010-07-16,106.66000366210938,,,-0.027534615560389386,-0.023826460039046427,-0.03013846594607783,-0.08048447407113402
2010-07-19,107.29000091552734,,,0.005906593210082356,0.025865175400331175,0.011194711464656004,0.02255403187935978
2010-07-20,108.4800033569336,,,0.011091457090611545,-0.006036934560195606,0.0076350740702231246,0.031592470110428206
2010-07-21,107.06999969482422,,,-0.01299782096678237,-0.018220801466675485,-0.015343840864620373,-0.035018347806053174
2010-07-22,109.45999908447266,,,0.022321839884753114,0.03129551035944367,0.02808770868276622,0.06742301349826718
2010-07-23,110.41000366210938,,,0.00867901137934024,0.0035285949517045445,0.009169193320710534,0.02603088959694655
2010-07-26,111.55999755859375,,,0.010415667587546862,0.008087184877542342,0.007602444744892134,0.021977665809058244
2010-07-27,111.55000305175781,,,-8.958862544516943e-05,-0.0038367844457216638,0.0007361228453262036,-0.0002136740231959422
2010-07-28,110.83000183105469,,,-0.006454515472931521,-0.016806706975212804,-0.011401300742996057,-0.02044109416887563
2010-07-29,110.29000091552734,,,-0.004872335167426023,-0.015669534731236,-0.010044589242737878,-0.023817013776317397
2010-07-30,110.2699966430664,,,-0.00018137884028357476,-0.009044862717820012,-0.0037579999690351418,0.006829063674249625
2010-08-02,112.76000213623047,,,0.022580988201386987,0.01788973282355566,0.019426608268654944,0.0538009310848262
2010-08-03,112.22000122070312,,,-0.004788940274007336,-0.013629812489425963,-0.004995383192874181,-0.010337225873715106
2010-08-04,112.97000122070312,,,0.0066833005867195094,0.008363619717684623,0.00855341966550971,0.02888388001663067
2010-08-05,112.8499984741211,,,-0.0010622532113422345,0.001442514107020454,-0.005346624383355647,-0.005903380390526847
2010-08-06,112.38999938964844,,,-0.004076199297230354,-0.0007202181286993792,-0.0025949840161004767,-0.004689975460692608
2010-08-09,112.98999786376953,,,0.005338539704417444,0.004324354566969335,0.00594684420474767,0.01748527776121911
2010-08-10,112.37999725341797,,,-0.005398713354141549,-0.024399005550747033,-0.013855532702765516,-0.021199471814959514
2010-08-11,109.30000305175781,,,-0.02740696099782547,-0.02500920528942352,-0.02697644085036166,-0.08231461887283964
2010-08-12,108.62999725341797,,,-0.006129970536437823,-0.018106357528936745,-0.016750076143386528,-0.02818521836666188
2010-08-13,108.30999755859375,,,-0.002945776515833942,-0.012677676335035915,-0.006657531909528225,-0.01992204294801392
2010-08-16,108.26000213623047,,,-0.00046159563743164433,0.009727626170366266,0.00413954437941233,0.005653301435538438
2010-08-17,109.58999633789062,,,0.012285185437060475,0.011946029164866534,0.012956416670691695,0.03803726570179422
2010-08-18,109.79000091552734,,,0.0018250258629450844,0.010662630777038329,0.0042635896745899515,0.008986082707325593
2010-08-19,107.87999725341797,,,-0.017396881739521364,-0.019969882003109785,-0.012543449048762367,-0.036773125936235496
2010-08-20,107.52999877929688,,,-0.0032443315075261214,-0.0011534289266247333,-0.000781651402410044,-0.00343710145714049
2010-08-23,107.12000274658203,,,-0.0038128525748089004,-0.009237866641529036,-0.009778994515057815,-0.02759634384947096
2010-08-24,105.52999877929688,,,-0.014843203197508203,-0.015928510142107832,-0.01599844669569095,-0.05737904483600009
2010-08-25,105.94000244140625,,,0.003885185888865994,0.005132221127444048,0.006623882639023249,0.029982412039216477
2010-08-26,105.2300033569336,,,-0.00670189794327547,-0.020031356632853825,-0.009770721107833724,-0.032637094543674805
2010-08-27,106.86000061035156,,,0.01548985271709169,0.014428805290365831,0.014095867198757883,0.03308290111800827
2010-08-30,105.30999755859375,,,-0.014504988236053395,-0.02686686367144353,-0.013105636207566773,-0.03240109445646433
2010-08-31,105.30999755859375,,,0.0,-0.014616269397863979,-0.007042299465704449,-0.0049538806964631865
2010-09-01,108.45999908447266,,,0.02991170448110836,0.03049030725837687,0.02857142636289045,0.08381522901766125
2010-09-02,109.47000122070312,,,0.009312208600000371,0.01799275695612179,0.010244296196973757,0.03431690085484229
2010-09-03,110.88999938964844,,,0.01297157351887157,0.015710979586124774,0.016575708054843652,0.0509337515768189
2010-09-07,109.63999938964844,,,-0.011272432202003357,-0.021268411888165972,-0.009591405903611627,-0.024343611021761635
2010-09-08,110.41000366210938,,,0.0070230233194770175,-0.0019754736513458715,0.004067384856250689,0.03531991358724351
2010-09-09,110.91999816894531,,,0.004619096910789766,0.005938227124747453,0.001736114049440296,0.012652079954364792
2010-09-10,111.4800033569336,,,0.005048730591712847,-0.012199900346475445,-0.00038514264675781895,0.01076215332112107
2010-09-13,112.72000122070312,,,0.01112305190554519,0.03147406359252236,0.021768466026523603,0.04408089571106366
2010-09-14,112.6500015258789,,,-0.0006210050928509014,0.015063781621910799,0.0049019290543994565,0.012665553724220846
2010-09-15,113.08000183105469,,,0.0038171353692968424,-0.0026636834225207684,0.004878088929683999,0.016982018922415465
2010-09-16,113.05000305175781,,,-0.00026528810409554016,0.012972154309967676,0.006534698751812007,0.014099068579452423
2010-09-17,113.09199786376954,,,0.0003714711267410742,0.0030131798871912974,0.0040808981881992334,0.010646869991736807
2010-09-20,114.20999908447266,,,0.00988576770966465,0.004881752617805546,0.015887688774832487,0.052096647561168385
2010-09-21,113.9800033569336,,,-0.0020137967724608297,-0.0014948025106581442,-0.0021822648284992585,-0.0031513737595498803
2010-09-22,113.41999816894531,,,-0.004913188028558002,-0.016092754823247235,-0.004920730144333474,-0.0047437077739747036
2010-09-23,112.5,,,-0.008111428176668878,0.00912893734349085,-0.0005494282076050627,-0.0029933887663794456
2010-09-24,114.81999969482422,,,0.020622219509548678,0.03807011695217333,0.021806828538829093,0.05662641076001784
2010-09-27,114.2699966430664,,,-0.004790132844623263,-0.007625308091507299,-0.0008966864879054182,-0.011447427458656456
2010-09-28,114.66999816894531,,,0.0035004947722923063,0.01939263403311564,0.001974521848129518,0.0025124229407909038
2010-09-29,114.47000122070312,,,-0.0017441087593594862,-0.0035893890624170144,0.0008957226322805489,-0.008054725991475165
2010-09-30,114.12999725341797,,,-0.0029702451616961945,-0.0018011939480158112,-0.004832655502514882,-0.013540472530958136
2010-10-01,114.61000061035156,,,0.0042057598220017756,0.0,0.0,-0.0031092794023013237
2010-10-04,113.75,,,-0.007503713513407728,-0.011909055741938679,-0.011510780705260681,-0.03469252930605493
2010-10-05,116.04000091552734,,,0.020131876180460084,0.026296612226885285,0.021288246054085747,0.0744453124659985
2010-10-06,116.02999877929688,,,-8.619558903444346e-05,-0.00782922482976911,-0.007660792748853895,-0.025484535698289235
2010-10-07,115.88999938964844,,,-0.0012065792564105449,0.005021567475299138,0.0025134539987581306,0.00980483845994784
2010-10-08,116.54000091552734,,,0.005608780130315294,0.011063506812202473,0.006626055352322968,0.020144448280528193
2010-10-11,116.6500015258789,,,0.0009438871588074438,0.005647717890681081,0.0010674501737821807,0.0020274532850512728
2010-10-12,117.01000213623047,,,0.0030861603569862783,0.006318017080444438,0.0072862954340982,0.020760614489061746
2010-10-13,117.91999816894531,,,0.00777707901975222,-0.01395185271942212,0.009703585640424173,0.024299422855422304
2010-10-14,117.45999908447266,,,-0.0039009420930757877,-0.0021224397707619858,0.0001747708598720532,-0.005550379318123744
2010-10-15,117.69999694824219,,,0.0020432305945867757,0.008507681185955684,0.017644973653331508,0.06378880165445278
2010-10-18,118.27999877929688,,,0.004927798182609466,-0.005975397952023842,0.00291842350120719,0.0
2010-10-19,116.7300033569336,,,-0.013104459235373178,-0.012022635938210846,-0.015748000646709448,-0.03976515863905816
2010-10-20,117.87000274658203,,,0.00976612145004907,0.008947744997186424,0.007130432128906294,0.02079026434874298
2010-10-21,118.12999725341797,,,0.002205773316175552,-0.0017737191721146628,0.0012087669661313694,0.006975825377805389
2010-10-22,118.3499984741211,,,0.0018623654094493958,0.012793198939584638,0.007416355787697837,0.019498578731943272
2010-10-25,118.69999694824219,,,0.002957317098720713,0.008070159376713182,0.004793678822604619,0.015174262254470383
2010-10-26,118.72000122070312,,,0.00016852799473676683,-0.0017403145790880759,0.0008519859077837921,0.005993963894735721
2010-10-27,118.37999725341797,,,-0.002863914789329236,0.021966497700939946,0.006128648031453299,0.010293850134819316
2010-10-28,118.4000015258789,,,0.00016898355233196938,0.0023882530228482857,-0.0005075935714281554,0.0057445742035553415
2010-10-29,118.48999786376953,,,0.0007601041953615439,0.004424815242637381,0.0015236186397979967,-0.00479928556773257
2010-11-01,118.52999877929688,,,0.00033758896319113774,0.0020331909683843907,0.0011832267580251798,0.00229810503548622
2010-11-02,119.47000122070312,,,0.007930502413625584,0.004058195484337501,0.00945469150124989,0.03031069586082835
2010-11-03,119.94999694824219,,,0.004017709237755351,0.01010438638141542,0.005853796099043018,0.014450486883089031
2010-11-04,122.26000213623047,,,0.019258067917959476,0.025008336302899448,0.01596273851372687,0.03543216310703112
2010-11-05,122.72000122070312,,,0.003762465863202724,0.01463893188972154,0.0009820192273233275,0.0011974540436336945
2010-11-08,122.48999786376953,,,-0.0018742124726673914,-0.0009618687442068952,0.0017985711351538036,0.0025381695164019558
2010-11-09,121.61000061035156,,,-0.007184237641972069,-0.009306771809974745,-0.005222779377075604,-0.016167556149983442
2010-11-10,122.0999984741211,,,0.004029256321933072,0.0,0.0034454320236916303,0.015289240454271047
2010-11-11,121.63999938964844,,,-0.0037673963163082913,-0.011013934024769356,-0.01586005924007816,-0.016818093638005682
2010-11-12,120.19999694824219,,,-0.01183823124491723,-0.00032755416498275736,-0.014121922138471521,-0.05088577083924095
2010-11-15,120.02999877929688,,,-0.0014142942867004793,-0.00655310484730276,-0.004044517658403302,-0.010708293499270827
2010-11-16,118.16000366210938,,,-0.015579397952222962,-0.010554079750826784,-0.017089650551775692,-0.049622325331463046
2010-11-17,118.22000122070312,,,0.0005077653752052491,0.003333346048990826,0.00017211777426306973,0.009461463033335171
2010-11-18,119.95999908447266,,,0.014718303551030765,0.014950127903249122,0.01790018834493745,0.04648211037824734
2010-11-19,120.29000091552734,,,0.002750932257196137,0.009492665229776431,0.003381818819809812,0.0023528538790764664
2010-11-22,120.19000244140625,,,-0.0008313116082799832,0.012321632908121494,0.0065722849451566034,0.02636111865025903
2010-11-23,118.44999694824219,,,-0.014477123369827094,-0.006406113388518597,-0.013728439663629688,-0.04723338360000284
2010-11-24,120.19999694824219,113.45201508087159,5.947873083224179,0.014774166695543878,0.021276590511684734,0.01782378611068136,0.05840305939233925
2010-11-26,118.80000305175781,113.50536510986329,4.664658746985021,-0.011647204093417796,-0.005997491547579781,-0.0035023196744350393,-0.0062922464026538005
2010-11-29,119.16000366210938,113.56096512359619,4.930425285149141,0.0030303080900992985,-0.0015877814361372478,-0.006527186437630728,-0.013919926477368172
2010-11-30,118.48999786376953,113.6047151235962,4.300246459716392,-0.0056227406659009604,-0.01208654776273288,-0.012803270357411911,-0.03801567093816305
2010-12-01,121.01000213623047,113.6584651235962,6.468094571433768,0.021267653961461352,0.026078602292932684,0.02252559264838805,0.06358652679891752
2010-12-02,122.55999755859375,113.71671509307862,7.776589798849526,0.012808820717301828,0.017885088561839346,0.013017400164047288,0.03036621406044393
2010-12-03,122.88999938964844,113.77546509307862,8.010983993001744,0.002692573740440185,0.006473579163379428,0.00395383625622725,0.008360149056204635
2010-12-06,122.76000213623047,113.83346508544922,7.841751144165324,-0.0010578342750722225,-0.001225142837914972,0.0014768650248777604,-0.0017563743750091954
2010-12-07,122.83000183105469,113.89856510681153,7.841570888858393,0.0005702158162765869,0.0015332485778818405,0.00032771519193364185,0.0009162200345707028
2010-12-08,123.27999877929688,113.9608651022339,8.177485901588073,0.0036635751977038833,0.009491775099183863,0.008026235619825295,0.013852154043189069
2010-12-09,123.76000213623047,114.02631512207032,8.536351458643386,0.003893602868969337,0.0009098810490197895,0.00048746796962273464,0.0010386827984492086
2010-12-10,124.4800033569336,114.09501514953614,9.10205252507009,0.005817721463115211,-0.004242405746922362,0.0063342438132449885,0.020994573704569586
2010-12-13,124.55999755859375,114.15836514038087,9.111581446897883,0.0006426269240271676,-0.008520960867197003,-0.0038734323324042252,-0.011739358318513693
2010-12-14,124.66999816894531,114.22071514648438,9.148325685984423,0.0008831134594380341,0.0003068852354597418,-0.0011341492780259088,0.004187232242159666
2010-12-15,124.0999984741211,114.27971512359619,8.593199011656651,-0.00457206788478326,-0.007977855793675381,-0.004703988781015855,-0.010188177375752616
2010-12-16,124.81999969482422,114.34061512512207,9.16505876606894,0.005801782671683631,0.005876851715068021,0.003259464813397006,0.020864621766914615
2010-12-17,124.95300305175782,114.39413014038085,9.230257617606298,0.0010655612662937575,0.003997572764000257,0.003573706970404711,0.0030456116079267126
2010-12-20,124.5999984741211,114.44578014953613,8.872514400546132,-0.0028250987892664003,-0.008269538901848561,-0.0011330478505557906,0.0026969484641947705
2010-12-21,125.38999938964844,114.500430151062,9.510505090871426,0.006340296349934826,0.008338494405719654,0.0059958313412959985,0.016484523861317157
2010-12-22,125.77999877929688,114.55448013885498,9.79928382271483,0.00311029102437832,-0.004287999932702458,3.2206662201383907e-05,0.0010599451558681583
2010-12-23,125.5999984741211,114.60523014648437,9.593600844903495,-0.001431072562591007,-0.0003075460488898285,-0.007280695591319941,-0.007604878667087922
2010-12-27,125.6500015258789,114.6561801586914,9.588511802827693,0.00039811347424589805,0.0033846341646635025,0.0024338424238523615,0.00040170261516170314
2010-12-28,125.83000183105469,114.70788017852783,9.696039744799336,0.0014325531475518627,-0.005213185540039911,-0.0011330478505557906,-0.004329984335467829
2010-12-29,125.91999816894531,114.75543015106201,9.729010647414643,0.0007152216210841722,0.0040074313692541885,0.0012964160142860948,0.005954309389220036
2010-12-30,125.72000122070312,114.79853016479493,9.51359833634653,-0.0015882858255275023,0.0009210555596548264,-0.0009710531218966034,-0.007515057168268391
2010-12-31,125.75,114.84208016021728,9.498190754264446,0.00023861580500783575,-0.0021472300030868086,-0.003401896744369415,-0.009179960722815572
2011-01-03,127.05000305175781,114.89508016937256,10.57915000752606,0.010337996435449748,0.004918532229209349,0.011378425840878226,0.04517222096424178
2011-01-04,126.9800033569336,114.94703020446778,10.468276675840656,-0.0005509617720803606,0.0006118219211954656,0.0012857282993881114,-0.0015528305579165513
2011-01-05,127.63999938964844,114.99818018310548,10.993060226182768,0.005197637543445488,-0.0018342268502914427,0.007062639595419196,0.02481867024425566
2011-01-06,127.38999938964844,115.05093019836426,10.724875644212405,-0.001958633666526599,0.00735062335538661,0.008606902875098354,0.009042170479832023
2011-01-07,127.13999938964844,115.1033801876831,10.457224785526623,-0.001962477440912158,-0.0018241884982409529,-0.0023703810694559735,-0.002319726546644474
2011-01-10,126.9800033569336,115.1553801953125,10.268407035403476,-0.0012584240481589015,0.0027412833649462787,0.0031680779273812743,0.011244346504797331
2011-01-11,127.43000030517578,115.20593019836426,10.610625760118282,0.0035438410485568728,0.00759416810162028,0.0017368828750035092,0.0045961161183929455
2011-01-12,128.5800018310547,115.26183019989014,11.554711224060748,0.009024574457543899,0.010551772931541636,0.009142465777312259,0.0202802507029618
2011-01-13,128.3699951171875,115.31868017547608,11.317606932243528,-0.0016332766439304258,0.0002982792779433474,-0.0009371690368598085,0.003150693614463851
2011-01-14,129.3000030517578,115.37618017547608,12.068195406629806,0.007244745422957388,0.026245186404796117,0.009537220435946736,0.02168672849726594
2011-01-18,129.52000427246094,115.42998018615722,12.20655505924919,0.0017014788515903323,0.005231046381109383,0.00449126400647315,0.007980612789320496
2011-01-19,128.25,115.47603018157959,11.062009837309144,-0.009805468117414007,-0.013009562328833546,-0.010329913084187958,-0.03349191592614209
2011-01-20,128.0800018310547,115.5246301876831,10.868134027327276,-0.0013255217851486645,-0.007908625149112836,-0.009191524300434795,-0.02245691332268085
2011-01-21,128.3699951171875,115.57263018005371,11.073006573612137,0.002264157417137813,-0.003838123930248849,-0.005817593408202981,-0.022846413021784695
2011-01-24,129.10000610351562,115.6203801953125,11.65852065650759,0.005686772720227218,0.021043243899000252,0.014391900268862834,0.041298470037893775
