date,signal_pct_from_sma,mode,allocation_SMH,allocation_VGT,allocation_TECL,spy_ret,smh_ret,vgt_ret,tecl_ret,strategy_ret,strategy_equity,spy_equity
2021-06-29,11.940848482973742,A,25,75,0,0.0005381925886827,0.0087022648924233,0.0071492247293492,0.0212375770570001,0.0075374847701177245,1.7686199059071008,1.2961642551175594
2021-06-30,11.903854885787544,A,25,75,0,0.0008418823044578,0.0010689583173493,-0.003274444879574,-0.002868431134583,-0.002188594080343175,1.7647491148506553,1.2972554728676136
2021-07-01,12.390823428911588,A,25,75,0,0.0055364870313028,-0.0147575936975417,0.0003259840752907,0.0028766827008062,-0.0034449103679174,1.7586697123281332,1.3044377109694316
2021-07-02,13.109746314944942,A,25,75,0,0.0076434391405402,0.0055347053047896,0.0120581910730954,0.0421298184492164,0.01042731963101895,1.7770079235439709,1.3144081012258522
2021-07-06,12.760964327220329,A,25,75,0,-0.0018213874863711,-0.0003078089216644,0.0049542460166365,0.0106659192383735,0.003638732282061275,1.783473979640849,1.3120140547582946
2021-07-07,13.006692113665682,A,25,75,0,0.0035339482304455,-0.013861115995588,0.0038449710887495,0.0158296853800721,-0.0005815506823348749,1.7824367991310623,1.3166506445054273
2021-07-08,11.93458821512761,A,25,75,0,-0.0081478760072776,-0.0133921863756631,-0.0097480028588551,-0.0278149146309233,-0.0106590487380571,1.763437718416618,1.305922738309095
2021-07-09,12.975075328636256,A,25,75,0,0.0106749516375805,0.0170564462626192,0.0094471910519635,0.0268871554438616,0.011349504854627424,1.7834518633626206,1.3198634003829615
2021-07-12,13.211702593635096,A,25,75,0,0.00358165417744,0.0131128210258937,-9.812894111904669e-05,0.0021818899390868,0.00320460855063414,1.7891671284535968,1.3245906946445933
2021-07-13,12.662219775804624,A,25,75,0,-0.0034089669466564,-0.002150791055502,0.0021618348383569,0.0137331102689965,0.0010836783648921749,1.7911060101618783,1.3200752087487013
2021-07-14,12.6736819549911,A,25,75,0,0.0014922909144088,-0.00219392426134,0.0043385155800259,0.0223030846371596,0.002705405619684425,1.795951678427221,1.3220451449890533
2021-07-15,12.143206927390215,A,25,75,0,-0.0034156054444531,-0.027426266562649,-0.0091036143707445,-0.0260182928030127,-0.013684277418720626,1.771375377429006,1.317529560394016
2021-07-16,11.121758442108677,A,25,75,0,-0.0078435406061272,-0.0209415694279195,-0.009138284552824,-0.0301975052545055,-0.012089105771597875,1.7499610331300628,1.3071954637872927
2021-07-19,9.353835641863911,A,25,75,0,-0.014767850453967,-0.0002025287875654,-0.0121056809634484,-0.0402052580918226,-0.00912989291947765,1.7339840762843268,1.287890996663978
2021-07-20,10.786906152324546,A,25,75,0,0.0143301370394217,0.0122365803870492,0.0162549289882421,0.0427807466941738,0.015250341837943876,1.7604279261892142,1.3063466511380102
2021-07-21,11.539518223272712,A,25,75,0,0.0080966976821601,0.0287406892422144,0.0102013154758955,0.0295726444423651,0.014836158917475226,1.7865459146649187,1.316923745040377
2021-07-22,11.635984464571568,A,25,75,0,0.0020938621015906,-0.0060311670367266,0.0066423906953865,0.0220820715047584,0.003474001262358225,1.7927523774277256,1.319681201760802
2021-07-23,12.632887200226362,A,25,75,0,0.0102881320159697,0.0072813645235501,0.0098124215904573,0.0287525858711896,0.0091796573237305,1.8092092299188156,1.3332582561835107
2021-07-26,12.764659395753036,A,25,75,0,0.0024547119379736,-0.0011271473832297,0.0002411188278252,-0.0007895571800127,-0.00010094772493852498,1.8090265943631176,1.3365310211413663
2021-07-27,12.1142308145153,A,25,75,0,-0.0045575571033119,-0.0176639652807624,-0.0108960349387642,-0.0287611809577328,-0.01258801752426375,1.7862545358914155,1.3304397046921668
2021-07-28,11.936787818362472,A,25,75,0,-0.0004098741007714,0.0178628088147083,0.0010479644932921,-0.0047184852451805,0.0052516755736461505,1.7956353652058712,1.3298943919145754
2021-07-29,12.27470861693861,A,25,75,0,0.0041473260352506,0.0187556578239846,0.004942245104123,0.0150401374462298,0.0083955982840884,1.810710798396842,1.3354098975502966
2021-07-30,11.603796496879808,A,25,75,0,-0.0048567246997177,0.005080130402808,-0.0013564176468783,-0.0020938196193359,0.0002527193655432749,1.8111684000809951,1.3289241793166167
2021-08-02,11.242723933674018,A,25,75,0,-0.0020979035521391,0.0070683335192005,-0.0024744622124206,-0.0119431451644627,-8.87632795153249e-05,1.8110076348340494,1.3261362245603048
2021-08-03,12.014396501721606,A,25,75,0,0.0081355168263639,0.0090565084634153,0.0055691106371515,0.0205814034071267,0.00644096009371745,1.822672262739433,1.336925028129266
2021-08-04,11.333805815646809,A,25,75,0,-0.0049189185717395,0.0109200287098021,0.0024912450205578,0.0054418199206154,0.0045984409428688755,1.8310537134978455,1.3303488027793775
2021-08-05,11.897325308729608,A,25,75,0,0.0063330431993049,-0.0011099005127021,0.0063206795344257,0.0171920111824717,0.00446303452264375,1.8392257694340015,1.338773959217523
2021-08-06,11.941716795677626,A,25,75,0,0.0016522918065877,-0.005369645046404,-0.0015583300490474,-0.0034430238926088,-0.00251115879838655,1.834607181460868,1.3409860044612112
2021-08-09,11.710192062430142,A,25,75,0,-0.0008135220270675,-0.0030159880273953,-0.0024492438336956,-0.0095790859089479,-0.0025909298821205247,1.8298538428924682,1.3398950828085927
2021-08-10,11.71075148057001,A,25,75,0,0.0012437802699545,-0.0128101787908809,-0.0075335913437712,-0.0218804111200161,-0.008852738205548626,1.813654625866924,1.3415616178763992
2021-08-11,11.850034343287913,A,25,75,0,0.0024850589673637,-0.0026481969343242,-0.0008732786290633,0.0003242457035099,-0.001317008205378525,1.8112660278429344,1.3448954776051738
2021-08-12,12.035980059657172,A,25,75,0,0.0029968710306282,-0.0109243107462635,0.0054129570805576,0.0173391122564108,0.0013286401238523254,1.8136725485624972,1.3489259559012317
2021-08-13,12.087940443637606,A,25,75,0,0.0018199979981046,0.0065196862874048,0.0045390471849753,0.0170436573125449,0.005034206960582675,1.822802951530688,1.3513809984405634
2021-08-16,12.182240789537758,A,25,75,0,0.0023545269977436,-0.0043057799449657,0.0018506058311045,0.0131558745689777,0.0003115093870869499,1.8233707717608996,1.3545628614856293
2021-08-17,11.287567365847211,A,25,75,0,-0.0065551552881925,-0.0189422158184677,-0.0085402185757822,-0.0258155493577563,-0.011140717886453575,1.8030571123903063,1.3456834915809726
2021-08-18,9.914379069825468,A,25,75,0,-0.0109449064689989,-0.012911022252948,-0.0127754140496698,-0.0409393127582257,-0.01280931610048935,1.7799611838904634,1.3309551116287428
2021-08-19,9.933706639480985,A,25,75,0,0.0015481679567572,0.0087726303181243,0.0075239700196381,0.0296162081826667,0.00783613509425965,1.7939092001899677,1.3330156536844486
2021-08-20,10.660035657527144,A,25,75,0,0.0079571456749698,0.004308989793671,0.012649812818761,0.0385666015902854,0.0105646070624885,1.8128611459957578,1.343622653427831
2021-08-23,11.489147737298598,A,25,75,0,0.0087965342169387,0.0287464742416219,0.0140530789987975,0.0380626838390627,0.0177264278095036,1.8449966982289054,1.3554418760733629
2021-08-24,11.530277199805695,A,25,75,0,0.0015874095413217,0.0006824214495346,0.0014214261804386,-0.0029809213276543,0.0012366749977126001,1.8472783595164675,1.3575935174401488
2021-08-25,11.627086909176969,A,25,75,0,0.0020982392703789,0.0108741157362568,7.08772682962433e-05,-0.0023920029002209,0.0027716868852863826,1.8523984367190125,1.3604420734716536
2021-08-26,10.841760125717045,A,25,75,0,-0.0059032654956093,0.0015365660636759,-0.0058664482221612,-0.0187321485935334,-0.004015694650701925,1.8449597702257112,1.3524110227205532
2021-08-27,11.699329650083197,A,25,75,0,0.008941161805873,0.018075859402266,0.0114447811480118,0.0279472846252206,0.013102550711575352,1.8691334491759102,1.364503148502744
2021-08-30,12.057710036795273,A,25,75,0,0.004397508751075,0.0031612354971297,0.0099038996808811,0.0325360928407436,0.00821823363494325,1.884494424556125,1.3705035630391542
2021-08-31,11.75551347198398,A,25,75,0,-0.001481599588871,-0.0075853236538453,-0.0061030709394205,-0.0148200772435778,-0.006473634118026699,1.8722948971540874,1.3684730255236093
2021-09-01,11.685411161807735,A,25,75,0,0.0005314785077203,-0.0015505166956655,0.0006563572284579,0.0,0.00010463874742705004,1.8724908117469397,1.3692003395250703
2021-09-02,11.903684478355713,A,25,75,0,0.0030765983606084,0.0024404096761703,0.0007728851750454,-0.0017525287287526,0.001189766300326625,1.8747186382124275,1.3734128190449977
2021-09-03,11.748953915750633,A,25,75,0,-0.0002426852355965,0.0081900066695226,0.0048210136737201,0.0117046006268006,0.005663261922670726,1.885335660891937,1.3730795120314365
2021-09-07,11.21884792641154,A,25,75,0,-0.0035755342940979,-0.0020491680642364,-0.0010479408926407,0.0002889070965941,-0.0012982476855396253,1.8828880282337186,1.368170019147645
2021-09-08,10.956073555192797,A,25,75,0,-0.0012184367002656,-0.0131998444946983,-0.0058056050084783,-0.0124330938155485,-0.0076541648800332995,1.8684760928149768,1.3665029905841124
2021-09-09,10.354004305890635,A,25,75,0,-0.0042800593854809,0.0041241703801613,-0.0032597029693752,-0.0122967990767074,-0.0014137346319910752,1.865834563453517,1.360654276633975
2021-09-10,9.365663230398754,A,25,75,0,-0.0078845183371358,0.0075490702368119,-0.0099996708732621,-0.0286052109477256,-0.005612485595743601,1.8553625938420937,1.3499261730393524
2021-09-13,9.533465454963371,A,25,75,0,0.0025592260160023,0.0074923932455255,7.128231645969763e-05,0.0003050094733207,0.0019265600487261482,1.8589370612912908,1.3533809392210772
2021-09-14,8.833576454317141,A,25,75,0,-0.0053964411944559,0.0006560692713755,-0.0012594807333589,-0.0033556564872412,-0.0007805932321753,1.857485987602207,1.346077498568873
2021-09-15,9.629520772433214,A,25,75,0,0.0083527225170969,0.0034972767257734,0.008542089659294,0.0250994741875436,0.0072808864259138505,1.8710101321156651,1.3573209104009267
2021-09-16,9.341838565407755,A,25,75,0,-0.0015854301276372,0.0014519488954181,0.0016751870509088,0.0026873642810727,0.001619377512036125,1.8740400038484049,1.3551689729367051
2021-09-17,7.831578635737896,A,25,75,0,-0.0097410100477768,-0.0176174948122135,-0.0134253886179537,-0.0460096887366038,-0.01447341516651865,1.8469162448340426,1.3419682583548933
2021-09-20,5.946546149056189,A,25,75,0,-0.0166740778582573,-0.0243542193878332,-0.0191706832021566,-0.05540800908465,-0.02046656724857575,1.8091162093066597,1.3195921751317738
2021-09-21,5.76006260680644,A,25,75,0,-0.0009448876142459,0.0021179489631875,0.0005110364784495,0.0,0.000912764599634,1.810767506539139,1.318345308829636
2021-09-22,6.703236659500675,A,25,75,0,0.0097549555816705,0.018040491212659,0.0147917168225322,0.0424653352629935,0.0156039104200639,1.8390225605027382,1.3312057087585727
2021-09-23,7.90227328924494,A,25,75,0,0.0121499075811621,0.0125677120306566,0.0129214806189874,0.0396258123109491,0.0128330384719047,1.8626228077723703,1.3473797350915049
2021-09-24,7.983076417595207,A,25,75,0,0.0016471592399949,-0.0027091810560002,9.48482770570802e-05,0.0024394128907392,-0.0006061590562072398,1.861493762089141,1.3495990840719427
2021-09-27,7.574981966555081,A,25,75,0,-0.0028606389940286,-0.0035613171353948,-0.0097977477758249,-0.0295057549953782,-0.008238640115717375,1.8461575849056358,1.3457383683057413
2021-09-28,5.321412678882957,A,25,75,0,-0.0201519616931793,-0.0402697765798626,-0.0312602709710404,-0.0891709931070228,-0.033512647373245955,1.7842879567672498,1.3186191002586023
2021-09-29,5.411460229805696,A,25,75,0,0.0016830857220273,-0.0150868791899571,-0.0022822108110818,-0.0041291670963958,-0.005483377905800625,1.774504031607526,1.3208384492390401
2021-09-30,4.041698927061017,A,50,50,0,-0.0122223317352976,-0.0011303198743947,-0.0055507717879537,-0.0214236171034924,-0.0044456588095639505,1.7666151921268034,1.3046947235437045
2021-10-01,5.195707498667895,A,25,75,0,0.0118843420174106,0.0008583951202312,0.0138800039044317,0.0437851272617126,0.00736919951233145,1.7796337319391016,1.3202001618666088
2021-10-04,3.7656102070650017,A,50,50,0,-0.0128962282008886,-0.0260438171241644,-0.0242589335937741,-0.0698579771500356,-0.024705154476371675,1.7356676056801843,1.3031745593083268
2021-10-05,4.768111754613271,A,50,50,0,0.0104050409648832,0.0140507701977343,0.0144338894934883,0.0429168699092474,0.014242329845611301,1.7603875562226239,1.3167341439823237
2021-10-06,5.119974775519198,A,25,75,0,0.0041561704255497,0.0030395559458391,0.0069028687547865,0.0204012995597997,0.0049712123503128005,1.7691388165834547,1.3222067154898545
2021-10-07,5.938162677054409,A,25,75,0,0.0086456488767747,0.0124365395206236,0.0107521571606881,0.0275117432735207,0.011173252750671974,1.7889058517321665,1.3336380504944934
2021-10-08,5.654857769451657,A,25,75,0,-0.0018238394855476,-0.0097181523088436,-0.0047090754726083,-0.010643541194823,-0.005961344681667125,1.7782415673469398,1.3312057087585727
2021-10-11,4.805075541883559,A,50,50,0,-0.0072397351327264,-0.0059667110195437,-0.0055890031254152,-0.0171457078232726,-0.005683430098947325,1.768135055699881,1.3215681320199875
2021-10-12,4.465714345949426,A,50,50,0,-0.0024615634632285,-0.0101092892781243,-0.0023668456544773,-0.015050378474436,-0.0062380674663008,1.7571053099328935,1.31831500819204
2021-10-13,4.762026956471148,A,50,50,0,0.0035976900036116,0.0085370638538195,0.0084016856505226,0.0175376377823524,0.00846937475217105,1.771986893281745,1.3230578969186237
2021-10-14,6.433182474254538,A,25,75,0,0.0168206420340892,0.0300226170062121,0.0216619507757589,0.0670648676374672,0.0258422838909855,1.8177790816290373,1.345312580193067
2021-10-15,7.148554969463955,A,25,75,0,0.0076156760333012,0.0083715305514633,0.0070274903945239,0.024788167058392,0.00736350043375875,1.8311642986850902,1.3555580449673421
2021-10-18,7.371190534992477,A,25,75,0,0.0029605563262569,0.0078833258668149,0.0093364707728669,0.025124904418682,0.0089731845463539,1.8475956738718862,1.3595712509129787
2021-10-19,8.093330808954798,A,25,75,0,0.0077148269055087,0.0114492263250913,0.009202853568563,0.0286191332958942,0.009764446757695075,1.865636423459156,1.3700601077794783
2021-10-20,8.412469202796425,A,25,75,0,0.0039279095609701,-0.0044083041136455,-0.0019406161605157,-0.0078436831801279,-0.00255753814879815,1.8608649871343719,1.375441579975929
2021-10-21,8.591094462946918,A,25,75,0,0.0026080500160057,0.0114072776009286,0.0043104892671925,0.0113365769505007,0.006084686350626525,1.872187766921947,1.3790288004106002
2021-10-22,8.382543980798909,A,25,75,0,-0.0010359973100571,-0.0088299824053819,-0.0042454960628293,-0.0103246064455536,-0.0053916176484674495,1.862093646316566,1.3776001302828835
2021-10-25,8.867052163734336,A,25,75,0,0.0053627533562614,0.0050532164130994,0.0046852877766057,0.0107301728493203,0.004777269935729125,1.8709893703106264,1.3849878600051444
2021-10-26,8.864520332002513,A,25,75,0,0.000899987315089,0.0056980751132902,0.0013292484878826,0.0081098306151023,0.0024214551442344997,1.8755198871461731,1.3862343315107013
2021-10-27,8.285057544685031,A,25,75,0,-0.0044301732233187,-0.0084430116514212,-0.0037724291089247,-0.0040953761807763,-0.0049400747445488245,1.8662546787187833,1.3800930732939976
2021-10-28,9.227577609258256,A,25,75,0,0.0096486926427681,0.0190465864621873,0.0102144215078137,0.0293730584153995,0.0124224627464071,1.8894381579404753,1.3934091671766247
2021-10-29,9.343949530577548,A,25,75,0,0.0020290778773914,0.0028587174571617,0.0045583679198202,0.0138394008046214,0.004133455304155575,1.8972480661162885,1.3962365028918973
2021-11-01,9.42218080592215,A,25,75,0,0.0017205097357353,0.0114749174685711,0.0011976333201575,-0.0004224101305878,0.0037669543572609,1.90439491298575,1.3986387413885117
2021-11-02,9.755919482684808,A,25,75,0,0.0040428409888326,0.011019618400357,0.0068325914213027,0.0237929150508438,0.007879348166066275,1.91940030355085,1.4042932154207666
2021-11-03,10.320060846442283,A,25,75,0,0.0061053479128294,0.00989904035396,0.0060322868385829,0.0174641748208073,0.0069989752174271745,1.9328341387077244,1.4128669140725363
2021-11-04,10.731290925906368,A,25,75,0,0.0047124374383726,0.0414010541250802,0.0142860355865686,0.0460873722107635,0.0210647902211965,1.9735488843719695,1.4195249610138498
2021-11-05,11.00274773932638,A,25,75,0,0.0034697406396162,0.007815322122469,0.0033811901166922,0.0136949217965247,0.004489723118136399,1.9824095724229067,1.4244503444600292
2021-11-08,10.986366026416786,A,25,75,0,0.00085371327512,0.0180039179202806,0.0071637635218579,0.017461341753181,0.009873802121463575,2.0019834922647055,1.425666416628844
2021-11-09,10.51019771821279,A,25,75,0,-0.0033053258017357,0.0013248220271715,-0.0026587876627627,-0.0117751712617637,-0.0016628852402791499,1.9986544234641361,1.4209541246372925
2021-11-10,9.505665814636409,A,25,75,0,-0.0080449693658107,-0.0315539207394373,-0.0186848765807617,-0.0510836599085264,-0.021902137620430598,1.9548796192257423,1.4095225922343633
2021-11-11,9.429770975498872,A,25,75,0,0.0003237168038852,0.017998566147459,0.005410922727306,0.0160296705296674,0.00855783358234425,1.9716091536805926,1.4099788783829255
2021-11-12,10.129329550664622,A,25,75,0,0.0075467476954453,0.0101654176785304,0.0119800740797739,0.0354985562923244,0.011526409979463024,1.9943347291051772,1.4206196332339884
2021-11-15,10.04876744317247,A,25,75,0,0.0003423783372333,-0.0013285180213291,-0.0013353288533233,-0.0030474359367073,-0.00133362614532475,1.9916750321679133,1.4211060226218561
2021-11-16,10.370338444259168,A,25,75,0,0.0039578807644924,0.0129698112674685,0.0104279368288597,0.0310750062555544,0.011063405438511899,2.0137097405505484,1.4267305908130956
2021-11-17,9.990613799852866,A,25,75,0,-0.0024293429373445,-0.0059420605469586,-0.0042119527729994,-0.0092637146072963,-0.0046444797164892,2.004357106505665,1.4232645729288105
2021-11-18,10.255982430053102,A,25,75,0,0.0033966166425061,0.0246043184001008,0.0071971780195176,0.0289238793613952,0.0115489631146634,2.0275053527973124,1.42809885706391
2021-11-19,9.95405948262924,A,25,75,0,-0.0017884180562147,0.0063177315292577,0.005826470892563,0.0236278292532541,0.0059492860517366755,2.039567562112531,1.4255448192818774
2021-11-22,9.545542659474492,A,25,75,0,-0.0028153470095376,-0.0150865662373187,-0.0149299147289053,-0.0333808153906414,-0.01496907760600865,2.009037116992571,1.4215314159379504
2021-11-23,9.590741290942557,A,25,75,0,0.001326212247283,-0.0072521791110974,-0.0045714630928178,-0.0069800484621037,-0.0052416420973877,1.998506463464928,1.423416668311665
2021-11-24,9.781367582566595,A,25,75,0,0.0026697826959278,0.010089708392343,0.0083152133883261,0.0208410705223058,0.008758837139330325,2.0160110561003166,1.4272168815018187
2021-11-26,7.247295332379757,A,25,75,0,-0.0223031012686064,-0.0289939294677412,-0.0225287618035658,-0.0742932689553353,-0.02414505371960965,1.9673343608514475,1.395385518861419
2021-11-29,8.471659049088704,A,25,75,0,0.0122664350034908,0.0401470781038055,0.0226860821243113,0.0734699242097027,0.027051331119184847,2.02055337406899,1.412501924633345
2021-11-30,6.282572034127999,A,25,75,0,-0.0194573657656769,-0.0209363828673032,-0.009863845283845,-0.0247993691582378,-0.01263197967970955,1.9950297849059822,1.3850183580410313
2021-12-01,5.0308741122008005,A,25,75,0,-0.0111073191821775,-0.003542231240503,-0.018249332787209,-0.0417603181605125,-0.0145725574005325,1.9659570988496677,1.369634517065094
2021-12-02,6.556732293775655,A,25,75,0,0.0153162858205055,0.0026001205853025,0.0107617649606386,0.0278392308387636,0.008721353866804574,1.983102906395692,1.3906122307980933
2021-12-03,5.551612401450362,A,25,75,0,-0.0087014320335031,-0.0113586753825737,-0.0185707395348218,-0.0505000543247465,-0.016767723496759777,1.9498507851956282,1.3785119129868455
2021-12-06,6.712561472458595,A,25,75,0,0.0118436518812066,-0.0038187244814777,0.0085091324245361,0.0301253224692332,0.00542716819803265,1.960432953367951,1.394838528198358
2021-12-07,8.81766277505305,A,25,75,0,0.0206844994330333,0.0484999108837189,0.0361603570372242,0.1032609067520595,0.03924524549884788,2.0373706259069078,1.4236900649440498
2021-12-08,9.007334792206512,A,25,75,0,0.0026481254900068,-0.0043234986521439,0.0066725122908526,0.0136054507467546,0.003923509555103475,2.0453642690249407,1.4274601748948976
2021-12-09,8.165869322891464,A,25,75,0,-0.006751624743885,-0.0242027609654229,-0.0129729431849928,-0.0325163610991844,-0.015780397630100324,2.0130876075613275,1.4178224994571669
2021-12-10,9.06976761493254,A,25,75,0,0.0094135130615922,0.0063480931997772,0.0162137301613867,0.0613152269648415,0.013747320920984326,2.04076216894453,1.4311691900748262
2021-12-13,8.007254433449937,A,25,75,0,-0.0088583562293798,-0.0259468516615938,-0.0146725982278435,-0.0464671022867306,-0.017491161586281074,2.0050668680883517,1.4184913835646304
2021-12-14,7.168869465835215,A,25,75,0,-0.0068801062853959,-0.0057750437558993,-0.016369337516583,-0.0488497643596855,-0.013720764076412076,1.9775558186338809,1.4087320120807876
2021-12-15,8.73125270661036,A,25,75,0,0.0156250361259249,0.0413644924201319,0.0264653711589217,0.0790324368940411,0.03019015147422425,2.0372585283471714,1.4307435006612967
2021-12-16,7.660778602538926,A,25,75,0,-0.0088184973972488,-0.0434614755883812,-0.0290009452947579,-0.084449825680675,-0.03261607786816372,1.9708111455490196,1.4181264928245845
2021-12-17,6.048746338358108,A,25,75,0,-0.0106428972811715,-0.0046850558359382,-0.0034717216363588,-0.0210726866464829,-0.00377505518625365,1.9633712247128883,1.4030335182297444
2021-12-20,4.832533966702825,A,50,50,0,-0.0106334356998871,-0.0075139910056641,-0.0117402847718454,-0.0349317572585539,-0.010683711330300076,1.942395133313838,1.3881144515288621
2021-12-21,6.6010533250953785,A,25,75,0,0.0177592619164059,0.036122118407879,0.0269644261676873,0.0746627592691426,0.031543272287783156,2.0036646318944213,1.4127663396435115
2021-12-22,7.570212051359543,A,25,75,0,0.0099986265066334,0.0118858906437155,0.0119468632262307,0.0405170942878541,0.011931620080601899,2.0275715970511246,1.4268920626147505
2021-12-23,8.143672664540873,A,25,75,0,0.0062219058814823,0.008605261937618,0.0054624885298177,0.0158862863916864,0.006248181881767775,2.0402402331678062,1.4357700507313738
2021-12-27,9.56939390445781,A,25,75,0,0.0141522595653311,0.0269252491955662,0.0210519311260433,0.064079916763861,0.022520260643424026,2.0861869749939457,1.4560894411654528
2021-12-28,9.378831954748408,A,25,75,0,-0.0008172681985197,-0.0098560014547603,-0.0069941731830422,-0.0156906707007562,-0.007709630250971725,2.070103244782349,1.454899425570988
2021-12-29,9.416393542857588,A,25,75,0,0.0012793785933551,-0.0001595005059,8.637677563094748e-05,0.0022451624999342,2.4907455248210607e-05,2.0701548057862778,1.4567607927515482
2021-12-30,9.015357566098016,A,25,75,0,-0.0027646396323913,-0.0113596851968004,-0.0052279875359722,-0.0193772199547748,-0.00676091195117925,2.056158671419046,1.4527333741289936
2021-12-31,8.636802537802177,A,25,75,0,-0.0025201775905161,-0.0033567303792126,-0.0049733897716106,-0.0150769348858524,-0.0045692249235111,2.0467636199709047,1.4490722280345187
2022-01-03,9.15566356673986,A,25,75,0,0.0057899931275036,0.022053984217454,0.008359430584508,0.0284122252478575,0.011783068992744502,2.0708807769168613,1.457462346276095
2022-01-04,9.013288424898692,A,25,75,0,-0.0003350101447735,-0.0051965637769111,-0.0126406616019705,-0.0316869797499428,-0.01077963714570565,2.048557433569681,1.456974081604467
2022-01-05,6.823823961240157,A,25,75,0,-0.019202033360498,-0.0343036718623417,-0.0331902563656294,-0.0919994441254484,-0.033468610239807475,1.9799950632716767,1.4289972166841172
2022-01-06,6.6256886893327485,A,25,75,0,-0.0009394740299181,0.0099279270038934,-0.0037867521806609,-0.0157752500329546,-0.0003580823845223246,1.979286061918078,1.4276547109102171
2022-01-07,6.111791789503979,A,25,75,0,-0.0039535526182615,-0.0304050326134933,-0.0102195042460857,-0.0293198288639253,-0.0152658863379376,1.9490705058665727,1.4220104028899248
2022-01-10,5.895936105287279,A,25,75,0,-0.0012443497408471,0.0012797985199859,0.0010578959157423,0.0020136006768829,0.0011133715668032,1.9512405455494994,1.4202409246136067
2022-01-11,6.7706334345112165,A,25,75,0,0.0091083162370704,0.0201837102396147,0.0132087152319331,0.0365755862937653,0.014952463983853501,1.9804163995306627,1.4331769280878168
2022-01-12,6.96655163043955,A,25,75,0,0.0027034580103855,0.0085401823699176,0.0032646792820965,0.0127956242543665,0.004583555054051775,1.9894937471278586,1.4370514617343555
2022-01-13,5.411073699899786,A,25,75,0,-0.0137785116646947,-0.0173934612524535,-0.0282706516103736,-0.0760592825552577,-0.025551354020893577,1.9386594880726407,1.4172510314060822
2022-01-14,5.377538273710105,A,25,75,0,0.0004090031104571,0.021195149963415,0.008069725204759,0.0237570254834089,0.011351081394423,1.9606653697178238,1.4178306914862258
2022-01-18,3.452544526020464,A,50,50,0,-0.0177095625066088,-0.0447362516797819,-0.0255147918336392,-0.0719104410713569,-0.030320156795174878,1.90121768828511,1.392721530231562
2022-01-19,2.325431934119273,A,50,50,0,-0.0103836245433985,-0.027628193992053,-0.0139438864395411,-0.041430278199772,-0.020786040215797053,1.8616989009574307,1.3782600327681302
2022-01-20,1.1468823876635674,A,50,50,0,-0.0110679731929844,-0.0306228551606024,-0.0124364370307057,-0.040036516447326,-0.02152964609565405,1.8216171824831493,1.3630054876724909
2022-01-21,-0.871754684362367,A,50,50,0,-0.0196306957885179,-0.0166456569988231,-0.0216609731493678,-0.0589257671356412,-0.01915331507409545,1.7867271746426634,1.3362487415859117
2022-01-24,-0.482710719094882,A,50,50,0,0.0042466709088566,0.0128059450622826,0.0064607302089549,0.0156120542694013,0.00963333763561875,1.8039393207787313,1.3419233502438008
2022-01-25,-1.723097023177268,A,50,50,0,-0.0122089431681837,-0.0396032479921704,-0.0245659346742541,-0.0690909835878124,-0.03208459133321225,1.7460606648816333,1.3255398843246156
2022-01-26,-1.992399359012864,A,50,50,0,-0.0025088411445778,0.0144138473680048,0.0034677450229252,0.0165126690592793,0.008940796195465001,1.761671837431258,1.322214315324043
2022-01-27,-2.4981755156859777,A,50,50,0,-0.0049378897079225,-0.0427016183182664,-0.0084753577439994,-0.0192139565872009,-0.0255884880311329,1.7165933187043645,1.3156853668647366
2022-01-28,-0.1061294316632338,A,50,50,0,0.0248352976734664,0.0194786639834483,0.0426110495976166,0.1289403979483563,0.031044856790532448,1.769884712451126,1.3483608045954463
2022-01-31,1.6555555570303864,A,50,50,0,0.0180110680357288,0.052390224686829,0.0303047031855576,0.0779303606118979,0.041347463936193304,1.843064956770419,1.3726462227837248
2022-02-01,2.2988183705727927,A,50,50,0,0.0067571332825737,0.0042847399279417,0.0041441946384013,0.0061465515890664,0.0042144672831715,1.8508324937314877,1.381921376260896
2022-02-02,3.239885046593723,A,50,50,0,0.0097140625929597,0.0255261359371425,0.0051885969281386,0.0240000967895575,0.015357366432640551,1.87925640654316,1.3953454470084432
2022-02-03,0.778507531621578,A,50,50,0,-0.0235050940553898,-0.0443519549202912,-0.0311584867257849,-0.0876420637827531,-0.03775522082303805,1.808304665931014,1.3625477210367498
2022-02-04,1.210787870483408,A,50,50,0,0.0047022610041347,0.005423038808441,0.0076284021780019,0.0119880141015096,0.00652572049322145,1.820105156747468,1.3689547760516536
2022-02-07,0.851260282787622,A,50,50,0,-0.0032093783002941,0.0015778661143006,-0.0049027730190386,-0.0207691663958983,-0.0016624534523689998,1.8170793166459585,1.3645612822993094
2022-02-08,1.6428555689549529,A,50,50,0,0.0082279348060845,0.0204791425712935,0.0128971586354755,0.0378632991481466,0.0166881506033845,1.847403009940441,1.3757888035689751
2022-02-09,3.0840172930578653,A,50,50,0,0.0146362596980877,0.0348232812623721,0.0245601894945912,0.0656979796351573,0.029691735378481653,1.902255611249003,1.3959252057877323
2022-02-10,1.1956585479059043,A,50,50,0,-0.0179656917247008,-0.0299394178565916,-0.0244135090542177,-0.0779831361824798,-0.02717646345540465,1.8505590311470559,1.3708464438698105
